filing_year,ein,plan_num,plan_name,sponsor_name,sponsor_city,sponsor_state,sponsor_zip,type_plan_entity,type_pension_bnft,is_esop,is_ksop,total_participants,active_participants,total_assets,total_liabilities,employer_contributions,participant_contributions,benefits_paid,net_income,employer_securities,naics_code,industry_sector,plan_eff_date
2017,42273500,2,"L. P. M. HOLDING COMPANY, INC, EMPLOYEE STOCK OWNERSHIP PLAN","L. P. M. Holding Company, Inc",Maynard,MA,1754,2,,1,0,298,254,918977.0,0.0,265000.0,,0.0,268977.0,,541990,Professional & Technical Services,2016-01-01
2017,42274728,3,FEINGOLD & FEINGOLD INSURANCE AGENCY INC. EMPLOYEE STOCK OWNERSHIP PLAN,Feingold & Feingold Insurance Agency Inc.,Worcester,MA,1608,2,,1,0,25,19,1135958.0,,42776.0,0.0,30129.0,137603.0,,524210,Finance & Insurance,1988-01-01
2017,42278461,3,"RUSSELECTRIC, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Russelectric, Inc.",Hingham,MA,2043,2,,1,0,414,0,0.0,0.0,0.0,0.0,6069212.0,-6082860.0,,335900,Manufacturing,2010-07-01
2017,42279997,4,THE COMREX CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,The Comrex Corporation,Devens,MA,14345068,2,,1,0,24,21,4498393.0,,190000.0,,102339.0,1459943.0,,334310,Manufacturing,1997-07-01
2017,42298684,1,"THE MMR GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Mmr Group, Inc.",West Boylston,MA,15832115,2,,1,0,61,41,8113000.0,0.0,283318.0,,3783318.0,1713000.0,,339900,Manufacturing,1975-07-01
2017,42301242,3,"GOODY, CLANCY AND ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Goody, Clancy And Associates",Boston,MA,2116,2,,1,0,116,49,2783040.0,0.0,211907.0,0.0,219981.0,1281040.0,2783040.0,541310,Professional & Technical Services,1987-07-01
2017,42318619,2,TRO CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Tro Corporation,Boston,MA,2110,2,,1,0,146,0,0.0,0.0,0.0,,309658.0,-309658.0,0.0,,,2013-10-01
2017,42324804,2,TECH-ETCH EMPLOYEE STOCK OWNERSHIP PLAN,Tech-Etch,Plymouth,MA,23604803,2,,1,0,582,528,17165588.0,0.0,0.0,0.0,917151.0,1610141.0,14434063.0,332900,Manufacturing,1999-03-01
2017,42347643,2,ABT ASSOCIATES INC. EMPLOYEES STOCK OWNERSHIP PLAN,ABT ASSOCIATES INC.,Cambridge,MA,021381192,2,2I2O2Q3H3I,1,0,3808,2256,156175539.0,193480.0,7695754.0,0.0,7589468.0,30216419.0,155982060.0,541600,Professional & Technical Services,1975-01-01
2017,42348065,2,JANIS RESEARCH EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Janis Research,Woburn,MA,18012025,2,,1,0,93,59,7128252.0,,116.0,,644600.0,744833.0,,339900,Manufacturing,1999-01-01
2017,42372206,1,STREM CHEMICALS INC. 401K AND ESOP,Strem Chemicals Inc.,Newburyport,MA,19504019,2,,1,1,81,67,18669941.0,,270692.0,392885.0,699572.0,4018681.0,,325100,Manufacturing,2001-01-01
2017,42389826,4,"NEW ENGLAND CONTROLS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","New England Controls, Inc.",Mansfield,MA,2048,2,,1,0,169,136,17067324.0,0.0,1204740.0,0.0,617150.0,2809356.0,9619749.0,423990,Wholesale Trade,1986-01-01
2017,42399903,2,"THE BSC COMPANIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Bsc Companies, Inc.",Boston,MA,21271616,2,,1,0,61,16,354759.0,,336.0,,58996.0,-24892.0,,541330,Professional & Technical Services,1979-01-01
2017,42444641,1,"NATHAN SALLOP INSURANCE AGENCY, INC. ESOP","Nathan Sallop Insurance Agency, Inc.",Boston,MA,21144721,2,,1,0,16,16,3789558.0,,300000.0,,82803.0,135636.0,,524210,Finance & Insurance,2002-01-01
2017,42445292,2,"FRED C. CHURCH, INC. EMPLOYEES' STOCK OWNERSHIP PLAN AND TRUST","FRED C. CHURCH,INC.",Lowell,MA,01851,2,2O2Q,1,0,139,152,21509395.0,3270.0,420000.0,,173867.0,1816742.0,18032693.0,524210,Finance & Insurance,1975-01-01
2017,42453189,2,ARC/ARCHITECTURAL RESOURCES CAMBRIDGE EMPLOYEE STOCK OWNERSHIP PLAN,Arc/Architectural Resources Cambridge,Boston,MA,2116,2,,1,0,61,48,1479932.0,,4500.0,,28840.0,-24426.0,,541310,Professional & Technical Services,1999-01-01
2017,42471226,2,"AERODYNE RESEARCH, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Aerodyne Research, Inc.",Billerica,MA,18213934,2,,1,0,79,68,7287843.0,,22700.0,,479414.0,220501.0,,541700,Professional & Technical Services,1985-11-26
2017,42472856,2,JAMES MONROE CORP. ESOP,James Monroe Corp.,South Lancaster,MA,1561,2,,1,0,105,93,2968326.0,,238233.0,,223398.0,295270.0,,339900,Manufacturing,1999-11-01
2017,42482120,3,CONCORD LUMBER CORP. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Concord Lumber Corp.,Littleton,MA,1460,2,,1,0,189,108,4615657.0,0.0,,,357546.0,-332964.0,4607993.0,444190,Retail Trade,1996-04-01
2017,42501424,2,B&B ENGINEERING CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,B&B Engineering Corporation,Georgetown,MA,1833,2,,1,0,24,22,1490000.0,1281670.0,96563.0,,,707721.0,,334200,Manufacturing,2014-01-01
2017,42513930,3,F. H. CHASE INC. EMPLOYEE STOCK OWNERSHIP PLAN,F. H. Chase Inc.,Taunton,MA,27801070,2,,1,0,18,0,0.0,,,,381307.0,-358929.0,,,,2001-01-01
2017,42514329,3,"CENTRAL COATING CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Central Coating Co., Inc.",West Boylston,MA,1583,2,,1,0,49,47,5643000.0,8648.0,440894.0,,431900.0,597316.0,,326100,Manufacturing,2004-01-01
2017,42517090,2,PHYSICAL SCIENCES INC. EMPLOYEE STOCK OWNERSHIP PLAN,Physical Sciences Inc.,Andover,MA,1810,2,,1,0,278,194,44743153.0,0.0,3765039.0,,2062300.0,8164152.0,41360810.0,541700,Professional & Technical Services,1988-07-01
2017,42547913,2,ATLANTIC PLYWOOD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Atlantic Plywood Corporation,Woburn,MA,18016208,2,,1,0,198,183,39014885.0,2409757.0,3171599.0,,471733.0,9862540.0,36575665.0,423300,Wholesale Trade,2008-01-01
2017,42550058,2,INTERNATIONAL CARS EMPLOYEE STOCK OWNERSHIP PLAN,International Cars,Danvers,MA,1923,2,,1,0,310,201,3793255.0,329521.0,,,203534.0,324582.0,3667772.0,441110,Retail Trade,2000-01-01
2017,42556035,2,LANDRY'S BICYCLES EMPLOYEE STOCK OWNERSHIP PLAN,Landry'S Bicycles,Natick,MA,1760,2,,1,0,101,72,1113431.0,50.0,,,26003.0,129118.0,,451110,Retail Trade,2009-10-01
2017,42557451,3,DAVID CLARK COMPANY INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN,David Clark Company Incorporated,Worcester,MA,16150054,2,,1,0,240,215,139412500.0,16869927.0,487619.0,,6591077.0,18550932.0,139412500.0,339900,Manufacturing,2007-01-01
2017,42597651,1,"INTERNATIONAL DATA GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","International Data Group, Inc.",Framingham,MA,17014674,2,,1,0,1203,802,6121128.0,70858.0,0.0,0.0,1303354.0,-38971.0,,511190,Information & Technology,1976-01-01
2017,42624147,5,"ELECTRO-TERM, INC. EMPLOYEE STOCK OWNERSHIP PLANS (ESOP)","Electro-Term, Inc.",Springfield,MA,1118,2,,1,0,54,32,1350000.0,,,,14423.0,-55532.0,,423600,Wholesale Trade,2008-01-01
2017,42631963,3,"NEW ENGLAND BIOLABS, INC EMPLOYEE STOCK OWNERSHIP PLAN","New England Biolabs, Inc",Ipswich,MA,1938,2,,1,0,356,344,298598742.0,0.0,7444527.0,0.0,17714342.0,31836866.0,140725814.0,325100,Manufacturing,1985-10-01
2017,42637381,2,"QUIRK WIRE CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Quirk Wire Co., Inc.",West Brookfield,MA,1585,2,,1,0,49,32,11100632.0,328781.0,452334.0,,228518.0,1114947.0,,332610,Manufacturing,2003-01-01
2017,42699206,3,"PACKAGING CONSULTANTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","Packaging Consultants, Inc.",New Bedford,MA,27451118,2,,1,0,10,9,320512.0,,,,,80845.0,,424990,Wholesale Trade,1990-02-01
2017,42717456,2,ATLANTIC FASTENERS EMPLOYEE STOCK OWNERSHIP PLAN,Atlantic Fasteners,Agawam,MA,10011068,2,,1,0,54,0,5930455.0,,0.0,,916.0,657841.0,,,,2005-01-01
2017,42718570,3,"SPECTRAL SCIENCES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Spectral Sciences, Inc.",Burlington,MA,18033304,2,,1,0,53,33,2601784.0,0.0,216019.0,,25818.0,835409.0,,541700,Professional & Technical Services,1993-01-01
2017,42745179,3,"SYMMES MAINI & MCKEE ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Symmes Maini & Mckee Associates, Inc.",Cambridge,MA,2138,2,,1,0,164,126,5330823.0,210350.0,262237.0,,119622.0,504067.0,5330723.0,541330,Professional & Technical Services,1988-01-01
2017,42745661,2,LESSARD TAYLOR COMMUNICATIONS INC EMPLOYEE STOCK OWNERSHIP PLAN,Lessard Taylor Communications Inc,Boston,MA,2210,2,,1,0,20,14,410470.0,,,,,-265028.0,,541990,Professional & Technical Services,1998-11-01
2017,42746512,2,"MULLEN ADVERTISING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Mullen Advertising, Inc.",Boston,MA,21094308,2,,1,0,191,0,2784686.0,0.0,,,85046.0,-184628.0,0.0,,,1983-09-01
2017,42772059,2,"BARCLAY WATER TREATMENT CO., INC. EMPLOYEE STOCK OWNERSHIP PLAN","Barclay Water Treatment Co., Inc.",Newton,MA,2458,2,,1,0,202,130,20685497.0,5231308.0,1188441.0,0.0,189080.0,11483363.0,20024369.0,325900,Manufacturing,2009-10-01
2017,42774191,2,LAMPIN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Lampin Corporation,Uxbridge,MA,1569,2,,1,0,48,28,5682234.0,2631095.0,405492.0,0.0,243233.0,1497678.0,,333510,Manufacturing,2001-01-01
2017,42777442,3,CAMBRIDGE BANCORP EMPLOYEE STOCK OWNERSHIP PLAN,Cambridge Bancorp,Cambridge,MA,21383842,2,,1,0,299,187,27483878.0,1407044.0,340000.0,0.0,2003212.0,5888109.0,26364962.0,522110,Finance & Insurance,1986-01-01
2017,42803764,2,"CHARLES RIVER ANALYTICS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Charles River Analytics, Inc.",Cambridge,MA,2138,2,,1,0,164,127,23550000.0,12975000.0,1474050.0,,33306.0,6415000.0,23550000.0,541511,Professional & Technical Services,2012-10-01
2017,42804642,2,"REX CUT PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rex Cut Products, Inc.",Fall River,MA,2722,2,,1,0,67,49,2546165.0,1354632.0,384421.0,,28205.0,627485.0,,339900,Manufacturing,2008-01-01
2017,42821431,2,"TIGHE & BOND, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tighe & Bond, Inc.",Westfield,MA,10855308,2,,1,0,294,295,14442358.0,0.0,1300000.0,0.0,528988.0,3131976.0,13060350.0,541330,Professional & Technical Services,1997-10-01
2017,42837729,3,"NELCO PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Nelco Products, Inc.",Pembroke,MA,23591937,2,,1,0,45,32,9921423.0,2903565.0,625270.0,0.0,268689.0,1473053.0,,423600,Wholesale Trade,2004-08-01
2017,42880295,2,"WEB INDUSTRIES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Web Industries, Inc.",Marlboro,MA,17524715,2,,1,0,590,434,147792603.0,374395.0,3942000.0,0.0,9500871.0,15508389.0,147516570.0,322200,Manufacturing,1984-10-01
2017,42887710,2,"PRELLWITZ / CHILINSKI ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Prellwitz / Chilinski Associates, Inc.",Cambridge,MA,21391306,2,,1,0,66,67,5486599.0,2154385.0,304612.0,,67459.0,1000369.0,,541310,Professional & Technical Services,2006-01-01
2017,42895731,2,"WORCESTER MANUFACTURING, INC. ESOP","Worcester Manufacturing, Inc.",Worcester,MA,1605,2,,1,0,47,40,3882000.0,1994661.0,172130.0,0.0,77060.0,420633.0,,339900,Manufacturing,2012-01-01
2017,42925204,2,HARPOON BREWERY EMPLOYEE STOCK OWNERSHIP PLAN,Harpoon Brewery,Boston,MA,22102330,2,,1,0,229,160,32828654.0,44903180.0,1772108.0,,440.0,-1522818.0,31688993.0,312120,Manufacturing,2014-01-01
2017,42932946,2,"DARMANN ABRASIVE PRODUCTS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Darmann Abrasive Products, Inc.",Clinton,MA,15101914,2,,1,0,62,48,6081078.0,1188448.0,104620.0,,129854.0,1214191.0,,327900,Manufacturing,1998-10-01
2017,42941854,2,"MIDDLETON & COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Middleton & Company, Inc.",Boston,MA,2210,2,,1,0,20,12,5043636.0,693179.0,406000.0,,103632.0,1587644.0,,812990,Other Services,2003-01-01
2017,42942412,2,WASHBURN-GARFIELD CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Washburn-Garfield Corporation,Worcester,MA,1605,2,,1,0,18,16,1502360.0,861456.0,206232.0,,1769.0,216900.0,,423700,Wholesale Trade,2007-11-01
2017,42943867,2,"SWISSTURN/USA, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Swissturn/Usa, Inc.",Oxford,MA,1540,2,,1,0,48,49,2083054.0,711193.0,154052.0,,,1040770.0,,332700,Manufacturing,2015-01-01
2017,42969998,2,INTRAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Intral Corporation,Quincy,MA,2169,2,,1,0,29,19,365326.0,,,,,48083.0,,541990,Professional & Technical Services,1990-06-01
2017,42993095,2,"ENVIRONMENTAL HEALTH & ENGINEERING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Environmental Health & Engineering, Inc.",Newton,MA,2459,2,,1,0,110,76,2041722.0,1055394.0,109153.0,0.0,9451.0,363384.0,,541990,Professional & Technical Services,2010-01-01
2017,43005476,1,CAPE AIR/NANTUCKET AIRLINES KSOP RETIREMENT PLAN,CAPE AIR/NANTUCKET AIRLINES,Hyannis,MA,026011924,2,2E2F2G2I2J2K2O2S2T3I,1,1,1032,786,23845259.0,0.0,208263.0,1403225.0,1559296.0,2657112.0,7219376.0,481000,Transportation & Warehousing,1995-01-01
2017,43024663,3,ACENTECH INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN,Acentech Incorporated,Cambridge,MA,2138,2,,1,0,52,56,2192673.0,0.0,574312.0,,12296.0,739679.0,,541990,Professional & Technical Services,2015-10-01
2017,43035339,2,"APPLIED MARKETING SCIENCE, INC EMPLOYEE STOCK OWNERSHIP PLAN","Applied Marketing Science, Inc",Waltham,MA,2451,2,,1,0,39,28,2739246.0,536.0,220000.0,,12084.0,152355.0,,541110,Professional & Technical Services,2011-01-01
2017,43053085,3,"SCIENTIFIC SYSTEMS COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Scientific Systems Company, Inc.",Woburn,MA,1801,2,,1,0,54,43,2126748.0,,148214.0,,,272004.0,,541600,Professional & Technical Services,2002-06-01
2017,43061714,2,"ISAACSON MILLER, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Isaacson Miller, Inc.",Boston,MA,2210,2,,1,0,229,214,12217953.0,2563332.0,388514.0,,187357.0,2722371.0,11907444.0,561300,Administrative & Waste Services,2007-01-01
2017,43071690,2,"MERIDIAN ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Meridian Associates, Inc.",Beverly,MA,1915,2,,1,0,40,34,1605782.0,3084884.0,253691.0,,,5977.0,,541330,Professional & Technical Services,2015-01-01
2017,43130236,2,"THE RICHMOND GROUP, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Richmond Group, Inc.",Hopkinton,MA,1748,2,,1,0,60,68,961000.0,,961000.0,,,961000.0,,236200,Construction,2017-01-01
2017,43130808,3,EAST BOSTON SAVINGS BANK EMPLOYEE STOCK OWNERSHIP PLAN,East Boston Savings Bank,Peabody,MA,1960,2,,1,0,583,440,72824824.0,20287464.0,944490.0,,246288.0,6552065.0,72415283.0,522120,Finance & Insurance,2008-01-01
2017,43130808,4,MEETINGHOUSE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Meetinghouse Bank,Peabody,MA,1960,2,,1,0,33,0,583216.0,87116.0,91337.0,0.0,1619.0,84147.0,,522120,Finance & Insurance,2012-01-01
2017,43169205,2,"TATA & HOWARD, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Tata & Howard, Inc.",Marlborough,MA,1752,2,,1,0,75,49,2895001.0,340793.0,36832.0,,,1480833.0,,541330,Professional & Technical Services,2014-01-01
2017,43175021,2,"BOSTON BRACE INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Boston Brace International, Inc.",Avon,MA,2322,2,,1,0,160,146,2581328.0,530474.0,302414.0,,9788.0,565424.0,1638466.0,339110,Manufacturing,2014-01-01
2017,43221989,2,"RCM SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Rcm Services, Inc.",Allston,MA,2134,2,,1,0,57,56,3060000.0,4509609.0,347479.0,,,2417534.0,,561720,Administrative & Waste Services,2015-01-01
2017,43223296,2,"OEM CONNECT, LTD EMPLOYEE STOCK OWNERSHIP PLAN","Oem Connect, Ltd",North Reading,MA,1864,2,,1,0,39,30,6532566.0,,512960.0,,145849.0,1081565.0,,322200,Manufacturing,2010-01-01
2017,43247749,3,DIAMOND ANTENNA AND MICROWAVE CORPORATION EMPLOYEE STOCK OWNERSHIP,Diamond Antenna And Microwave Corporation,Littleton,MA,1460,2,,1,0,86,61,12391264.0,0.0,195178.0,0.0,195178.0,4268752.0,,335900,Manufacturing,2008-09-01
2017,43258366,2,SPEC EMPLOYEE STOCK OWNERSHIP PLAN,Spec,Burlington,MA,18033404,2,,1,0,32,20,941079.0,243223.0,64771.0,0.0,2502.0,227437.0,,541330,Professional & Technical Services,2010-01-01
2017,43297570,2,"EXPERT LASER SERVICES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Expert Laser Services, Inc.",Southbridge,MA,1550,2,,1,0,43,33,197163.0,0.0,,,23963.0,-7459.0,,,,2005-01-01
2017,43347358,3,"NEVO TECHNOLOGIES, INC EMPLOYEE STOCK OWNERSHIP PLAN","Nevo Technologies, Inc",Cambridge,MA,2138,2,,1,0,20,12,7170000.0,6294593.0,477505.0,,3756.0,-554005.0,,541511,Professional & Technical Services,2009-01-01
2017,43401502,2,"CARNEY, SANDOE & ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","Carney, Sandoe & Associates",Boston,MA,2110,2,,1,0,35,28,18367092.0,4669829.0,15000.0,,17212.0,6881934.0,,561300,Administrative & Waste Services,2013-01-01
2017,43402944,3,"BROOKLINE BANCORP, INC EMPLOYEE STOCK OWNERSHIP PLAN","Brookline Bancorp, Inc",Boston,MA,2117,2,,1,0,764,599,13499931.0,1251914.0,337809.0,,1157305.0,-1327692.0,13213340.0,522110,Finance & Insurance,1997-11-01
2017,43448069,2,"DMH ELECTRIC, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","Dmh Electric, Inc.",Sterling,MA,1564,2,,1,0,46,44,1891264.0,9410780.0,631264.0,,,-7519516.0,,238210,Construction,2017-11-01
2017,43484613,2,TRI-WIRE EMPLOYEE STOCK OWNERSHIP PLAN,Tri-Wire,Tewksbury,MA,1876,2,,1,0,672,491,3558800.0,17218526.0,1175101.0,,168.0,2711828.0,3558800.0,517000,Information & Technology,2016-01-01
2017,43497377,3,THE PROVIDENT BANK EMPLOYEE STOCK OWNERSHIP PLAN,The Provident Bank,Amesbury,MA,1913,2,,1,0,95,113,9342494.0,2945960.0,309362.0,,53439.0,3158792.0,,522120,Finance & Insurance,2015-01-01
2017,43520315,2,"INTERACTION ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Interaction Associates, Inc.",Boston,MA,2210,2,,1,0,59,24,900000.0,1308351.0,274487.0,,13890.0,125937.0,,,,2009-01-01
2017,43531186,2,"WOODLAND PARTNERS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Woodland Partners, Inc.",Walpole,MA,2081,2,,1,0,23,24,5256737.0,,574087.0,,,1526004.0,,424400,Wholesale Trade,2015-01-01
2017,43533865,2,"VALLEY GREEN, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Valley Green, Inc.",Holyoke,MA,1040,2,,1,0,42,44,560520.0,479212.0,268184.0,,,124637.0,,444200,Retail Trade,2015-01-01
2017,43553283,2,NMR GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Nmr Group,Somerville,MA,21442759,2,,1,0,46,40,2361041.0,1473650.0,628000.0,0.0,0.0,612391.0,,541910,Professional & Technical Services,2016-01-01
2017,43577380,1,"DAYMARK ENERGY ADVISORS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Daymark Energy Advisors, Inc.",Worcester,MA,1608,2,,1,0,31,28,2559203.0,69.0,175000.0,,226567.0,493790.0,,541990,Professional & Technical Services,2001-08-29
2017,455603992,2,"SHIFT COMMUNICATIONS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Shift Communications, Inc.",Boston,MA,2116,2,,1,0,1,0,1866.0,0.0,,,1399154.0,-1393428.0,,,,2012-07-26
2017,463044208,4,THE L.S. STARRETT COMPANY 2013 EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,The L.S. Starrett Company,Athol,MA,13311915,2,,1,0,557,522,406344.0,100.0,,,64812.0,-192257.0,393929.0,322100,Manufacturing,2013-02-05
2017,471008886,2,"FIRST AMENDED AND RESTATED CREATIVE FINANCIAL STAFFING, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Creative Financial Staffing, Inc.",Boston,MA,2110,2,,1,0,451,258,40989636.0,1070578.0,186438.0,,81981.0,14396947.0,40980000.0,561300,Administrative & Waste Services,2014-07-28
2017,521405842,3,"CENTRA TECHNOLOGY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Centra Technology, Inc.",Burlington,MA,1803,2,,1,0,407,292,8966911.0,0.0,33149.0,,1811901.0,-2096980.0,8445685.0,541330,Professional & Technical Services,2005-01-01
2017,651174540,2,SEAL-RYT CORP. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Seal-Ryt Corp.,Westfield,MA,1085,2,,1,0,23,22,288478.0,312166.0,147627.0,,12527.0,-293688.0,,238290,Construction,2015-01-01
2017,731627673,3,"EMPLOYEE STOCK OWNERSHIP PLAN OF WESTFIELD FINANCIAL, INC.","Westfield Financial, Inc.",Westfield,MA,10852923,2,,1,0,321,243,20688428.0,7134853.0,1253517.0,0.0,241344.0,3381704.0,19453775.0,522120,Finance & Insurance,2002-01-01
2017,743073286,3,ENVISION BANK EMPLOYEE STOCK OWNERSHIP PLAN,Envision Bank,Stoughton,MA,2072,2,,1,0,167,150,7197325.0,4379547.0,300506.0,0.0,15256.0,-253435.0,7196065.0,522120,Finance & Insurance,2016-07-01
2017,813645861,2,SHAWMUT GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Shawmut Group,Boston,MA,21182436,2,,1,0,789,789,194892679.0,44610840.0,4487681.0,0.0,19700867.0,19274995.0,186826494.0,236200,Construction,1997-12-01
2017,822323992,4,"THE CADMUS HOLDING COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","The Cadmus Holding Company, Inc.",Waltham,MA,24518727,2,,1,0,670,414,29297724.0,5274530.0,1003621.0,0.0,1761330.0,-9245449.0,29297724.0,541600,Professional & Technical Services,2002-05-01
2018,113672395,2,ARTEL VIDEO SYSTEMS CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Artel Video Systems Corporation,Westford,MA,18863617,2,,1,0,50,26,43046.0,3874220.0,664936.0,0.0,3695.0,-48500.0,,334310,Manufacturing,2014-01-01
2018,201998367,2,"WESTON & SAMPSON, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Weston & Sampson, Inc.",Reading,MA,1867,2,,1,0,395,379,5177401.0,0.0,1500000.0,,73285.0,1686964.0,3202101.0,541330,Professional & Technical Services,2014-01-01
2018,203724403,2,VERTEX EMPLOYEE STOCK OWNERSHIP PLAN,Vertex,Weymouth,MA,2189,2,,1,0,342,286,29800000.0,20846620.0,1491809.0,,48807.0,8486766.0,29800000.0,541330,Professional & Technical Services,2013-01-01
2018,204270900,1,PARAGUS STRATEGIC IT EMPLOYEE STOCK OWNERSHIP PLAN,Paragus Strategic It,Hadley,MA,1035,2,,1,0,69,40,1614005.0,1557693.0,97563.0,,4714.0,109939.0,,541519,Professional & Technical Services,2015-01-01
2018,208135911,2,"WINDOVER CONSTRUCTION, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Windover Construction, Inc.",Beverly,MA,1915,2,,1,0,88,80,4392000.0,480700.0,32500.0,,,1415300.0,,541990,Professional & Technical Services,2017-01-01
2018,261697053,2,SCC AND INTEGRATED IT HOLDING CORP EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,Scc And Integrated It Holding Corp,Waltham,MA,24511703,2,,1,0,228,157,14646156.0,135.0,417740.0,0.0,73009955.0,-55906161.0,0.0,,,2008-01-01
2018,263038320,2,"AVWATCH, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Avwatch, Inc.",Plymouth,MA,2360,2,,1,0,12,7,63036.0,,26000.0,,,26025.0,,541370,Professional & Technical Services,2016-01-01
2018,270396940,3,CONSIGLI BUILDING GROUP EMPLOYEE STOCK OWNERSHIP PLAN,Consigli Building Group,Milford,MA,1757,2,,1,0,675,699,166803000.0,947302.0,40989.0,,3168.0,165819254.0,166803000.0,236200,Construction,2017-01-01
2018,364488912,1,"ASHWORTH INTERNATIONAL, INC. EMPLOYEE STOCK OWNERSHIP PLAN","Ashworth International, Inc.",Fall River,MA,2721,2,,1,0,144,118,13037455.0,14144616.0,1620133.0,,30704.0,-1133916.0,11241885.0,551112,Management of Companies,2016-01-01
2018,41110170,1,BOURNEUF CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,Bourneuf Corporation,Lynn,MA,19024402,2,,1,0,19,18,796552.0,0.0,0.0,0.0,23470.0,-17213.0,,423700,Wholesale Trade,1997-09-01
2018,41123040,3,HARBORONE BANK EMPLOYEE STOCK OWNERSHIP PLAN,Harborone Bank,Brockton,MA,2301,2,,1,0,361,404,18717182.0,10440291.0,891784.0,0.0,140674.0,-3596529.0,18717182.0,522130,Finance & Insurance,2016-01-01
2018,41123740,3,BROCKWAY-SMITH COMPANY EMPLOYEE STOCK OWNERSHIP PLAN & TRUST,Brockway-Smith Company,Wilmington,MA,18871018,2,,1,0,99,81,8424843.0,432727.0,,,1614960.0,128341.0,7592718.0,423300,Wholesale Trade,1976-01-01
2018,41203530,2,SPAULDING BRICK EMPLOYEE STOCK OWNERSHIP PLAN,Spaulding Brick,Wilmington,MA,1887,2,,1,0,29,24,10469097.0,125000.0,732533.0,,220897.0,1664956.0,,423300,Wholesale Trade,1997-01-01
